,Source,Destination
2987,167328705,1018111138976841729
2988,2647091335,934050439242362880
2989,45075214,4320205523
2990,366672027,507896140
2991,53089452,45177874
2992,1052532749851013126,797062923759783937
2993,1083712296797401088,898225628448669697
2994,1032210646945779712,899907134518771712
2995,45075214,141102270
2996,1083712296797401088,1010028202859757569
2997,791173286507978753,66748962
2998,890656879,2731802972
2999,1027409164329340928,1091705081764864000
3000,951825576771203072,313905758
3001,951825576771203072,286596976
3002,45075214,419624869
3003,890067882385735682,2752544727
3004,39927901,260134231
3005,842412851654402049,85807874
3006,1083712296797401088,453780679
3007,40569347,1469858774
3008,1083712296797401088,1006989305682776064
3009,1083712296797401088,798828568868327425
3010,119304556,34678682
3011,1681085179,827484638541012992
3012,45075214,147636875
3013,74968418,842216255696314369
3014,45075214,956800998185500672
3015,45075214,2562908772
3016,103739847,135683437
3017,1077851668769734656,1077851668769734656
3018,1083712296797401088,1083711772022849538
3019,260156141,999601932921655296
3020,977821928936394753,841872997854109696
3021,1083712296797401088,995327638481920001
3022,703065036701376513,799772865407041536
3023,2166035546,1001443347339202560
3024,52119862,139737576
3025,1083712296797401088,1081327842212773888
3026,70448318,448164346
3027,703065036701376513,1094817179181043712
3028,941336095333085184,896272366409457664
3029,890067882385735682,861880902
3030,70448318,554883337
3031,1017739752446013441,1059477533211664385
3032,45075214,894172606693347328
3033,1083712296797401088,4608060929
3034,1077851668769734656,2847811648
3035,16447263,700993371175841792
3036,103739847,862690591653502976
3037,890067882385735682,915915231494393856
3038,752531297164230656,383066559
3039,102077711,3850378228
3040,1082231035239133184,906924411365711873
3041,1074301117348093952,984352680112984064
3042,45075214,2790839428
3043,110200344,960328052403261440
3044,37034483,1099262158922268672
3045,1681085179,1364341453
3046,2373182250,600105096
3047,1681085179,803404043511091200
3048,1681085179,1059776531709325312
3049,1083712296797401088,1083712296797401088
3050,45075214,2234123328
3051,16447263,314419039
3052,703065036701376513,2246920915
3053,606435540,4285679242
3054,1681085179,995895483389304832
3055,103739847,160468846
3056,951825576771203072,1047719126372954112
3057,45075214,1927728913
3058,420649182,995961381055709184
3059,45075214,1015059670279565313
3060,1052532749851013126,884704197953822720
3061,97806604,4696367688
3062,1147960591,609148545
3063,1066009568487120898,1096957450677301248
3064,17537467,1051524378335227904
3065,890067882385735682,1033780502644318210
3066,703065036701376513,1485594721
3067,703065036701376513,4893052278
3068,1464112932,984352680112984064
3069,703065036701376513,1075715618681147392
3070,103739847,778802754919600129
3071,817061946960662528,883942795618267136
3072,890067882385735682,983372100026163200
3073,1147960591,811607126233808896
3074,45075214,3303378380
3075,119304556,175648635
3076,2373182250,1040948903426834432
3077,849455943893090304,4394567412
3078,2752544727,994191144060903426
3079,2647091335,1088297940563574784
3080,890067882385735682,2252779650
3081,2647091335,2943895118
3082,2373182250,942692341344755713
3083,851123622341160960,1019956150027145217
3084,167328705,803922690155446272
3085,2752544727,4097231429
3086,103739847,30840982
3087,2396063839,100690218
3088,890067882385735682,1097340371225509893
3089,45075214,1359738176
3090,2574072036,911574336011513856
3091,2373182250,904147777575280640
3092,39927901,1002540080391708673
3093,703065036701376513,723504510
3094,891234353874739201,960422246660505600
3095,1027409164329340928,2730783317
3096,402576793,991991210704162817
3097,892059859,881807018
3098,1696190059,34678682
3099,1681085179,3258317005
3100,186636810,896272366409457664
3101,53313935,3026291449
3102,1032210646945779712,942275856830836737
3103,16447263,1073048376524996608
3104,2373182250,173503485
3105,285523453,27600898
3106,2166035546,3296721918
3107,420649182,806046935689760768
3108,2396063839,1048051103621898241
3109,45075214,1927728913
3110,39927901,563672403
3111,703065036701376513,3019839396
3112,459837551,800236353577369604
3113,951825576771203072,723504510
3114,103739847,3191331713
3115,38649374,764061142977171458
3116,1681085179,200853430
3117,45075214,83678070
3118,53089452,764714795815858176
3119,2373182250,13357842
3120,110200344,984733171903270913
3121,606435540,1007651509339910146
3122,45075214,949226842506125313
3123,3084363672,975851826917539840
3124,890067882385735682,1098620421744803840
3125,891234353874739201,1056039252922748928
3126,1625543484,781509340129701889
3127,951825576771203072,236830995
3128,110200344,450328799
3129,1082231035239133184,1108831243
3130,752531297164230656,1065269150979772417
3131,891234353874739201,187997617
3132,3046490198,1093130641829494785
3133,703065036701376513,1002059593499852801
3134,103739847,443958961
3135,2373182250,2889597709
3136,1052532749851013126,782224868750331904
3137,703065036701376513,786532763574931456
3138,118395320,838361331715739652
3139,1052532749851013126,1056420172926349313
3140,890067882385735682,1095377480683266048
3141,977821928936394753,1402516160
3142,1032210646945779712,984806330912292865
3143,45075214,1007125617119256577
3144,858946279082139649,1078827979726356481
3145,39927901,1014895744439017477
3146,2647091335,2826684872
3147,16447263,1060454382079070209
3148,2373182250,140309571
3149,891234353874739201,3166222490
3150,16447263,924488719800741890
3151,951825576771203072,1002059593499852801
3152,1096452712760295426,705405432312033280
3153,45075214,823886658227552256
3154,16447263,137671798
3155,2752544727,1944184094
3156,45075214,857750844
3157,703065036701376513,898202792954699776
3158,723470409509695489,212832976
3159,103739847,76873489
3160,132814447,828942752503197696
3161,1090813614657888262,1090813614657888262
3162,2373182250,1073048376524996608
3163,45075214,735452316493578240
3164,1039866880406827009,1039866880406827009
3165,103739847,2594863868
3166,703065036701376513,4820723426
3167,119304556,948850707213574144
3168,1017739752446013441,705405432312033280
3169,2373182250,2414250732
3170,977821928936394753,1097937349898616833
3171,858946279082139649,3301954165
3172,849455943893090304,361744346
3173,39927901,3226320889
3174,459837551,1093148296183468032
3175,1032210646945779712,1092600849442820096
3176,1147960591,1481953441
3177,260156141,141531140
3178,16447263,213989691
3179,1667056004,1097841762104758275
3180,891234353874739201,1189343875
3181,890067882385735682,951198096553279488
3182,890656879,69567877
3183,1147960591,3312798529
3184,1681085179,2478018486
3185,103739847,103739847
3186,1014979937781145600,3226320889
3187,1014979937781145600,3226320889
3188,1017739752446013441,968162909221212161
3189,39927901,1453382731
3190,982411422905778176,938954596193484800
3191,896763929338269696,864677701600264193
3192,369528920,793289319918215168
3193,132814447,415850192
3194,1066009568487120898,3186754970
3195,944073725460336641,978843205063073797
3196,1032210646945779712,1016698568772550657
3197,1681085179,140751852
3198,45075214,923986953934163970
3199,39927901,485591376
3200,1625543484,702378586540527616
3201,1681085179,1030078086996320256
3202,132814447,972682175110774784
3203,45075214,880047056878014466
3204,579996263,856077229150924800
3205,132814447,2887738483
3206,97806604,710470690462420993
3207,703065036701376513,149810055
3208,1681085179,141531140
3209,53313935,796925977594953728
3210,1052532749851013126,3316588459
3211,39927901,923986953934163970
3212,1696190059,948850707213574144
3213,890656879,1269842413
3214,1293960187,1053369548
3215,1032210646945779712,938787067730968576
3216,39927901,2790649129
3217,2166035546,782224868750331904
3218,2373182250,836134128873586688
3219,45075214,113244912
3220,1052532749851013126,819184121658429440
3221,977821928936394753,3291021670
3222,849455943893090304,1025797098770493441
3223,3623702532,3623702532
3224,849455943893090304,154962766
3225,960488737061900289,1097559442466504704
3226,53313935,926748387117998081
3227,1681085179,75498470
3228,890067882385735682,2441310136
3229,891234353874739201,1043752503794262018
3230,1681085179,140309571
3231,16447263,60236580
3232,97806604,212171050
3233,1053334186629754881,2515384483
3234,2373182250,1011690982344032256
3235,46957051,75578404
3236,74968418,1097002983756390401
3237,1696190059,1270214204
3238,849455943893090304,1084273124248559616
3239,890067882385735682,756825101408964608
3240,1052532749851013126,136299887
3241,792997143170670592,1049532753358647301
3242,16447263,722065660101181441
3243,17537467,4811713572
3244,2373182250,1370122885
3245,1003692518125342720,1043752503794262018
3246,849455943893090304,485379594
3247,1062931191853129731,1031244602823647232
3248,1681085179,447738707
3249,4564043474,153407279
3250,2647091335,308503931
3251,740684335599263744,756825101408964608
3252,891234353874739201,469955130
3253,1052532749851013126,919856288032362497
3254,977821928936394753,1028757268240773120
3255,1052532749851013126,149810055
3256,890067882385735682,3230594954
3257,858946279082139649,3318467286
3258,2373182250,848814775538769920
3259,1681085179,710028830
3260,1066009568487120898,1045768977153228801
3261,39927901,1101582974
3262,2373182250,4200714498
3263,1681085179,1078637653371715585
3264,1027409164329340928,1091583567233044480
3265,1027409164329340928,748999303331508224
3266,891234353874739201,1189343875
3267,2373182250,1080863413373300736
3268,2373182250,393102360
3269,2373182250,45177874
3270,849455943893090304,628453349
3271,517718419,147358238
3272,849455943893090304,466347042
3273,1027409164329340928,1073872965375119360
3274,45075214,155702886
3275,103739847,2558754511
3276,1681085179,594487576
3277,16447263,173786873
3278,53089452,117636333
3279,849455943893090304,1085282851103346689
3280,703065036701376513,2978600576
3281,16447263,851130581177872387
3282,977821928936394753,1183629367
3283,791173286507978753,1570199078
3284,795335987354185728,991764109304643585
3285,849455943893090304,1159282230
3286,849455943893090304,2416973881
3287,890067882385735682,1041720657099272198
3288,2373182250,77185958
3289,248069589,2926013582
3290,891234353874739201,961147271852253186
3291,975759378,3273794029
3292,2987029188,213708682
3293,103739847,80818391
3294,1017739752446013441,2329917772
3295,45075214,198561599
3296,892085243360030720,1093089883038466050
3297,2373182250,849979365953724416
3298,896763929338269696,2441310136
3299,2647091335,208192890
3300,703065036701376513,1072085753847517184
3301,960488737061900289,1094541474463711234
3302,17537467,1658844264
3303,45075214,1280163445
3304,829236859452678144,522157204
3305,960488737061900289,2987341916
3306,101430084,140850825
3307,977821928936394753,3355866614
3308,87512370,72307328
3309,3312839701,1048970158495215619
3310,1052532749851013126,2483210378
3311,3312839701,978742485202751488
3312,1681085179,1080526163678715904
3313,100181484,100181484
3314,517718419,603128207
3315,1681085179,1647490836
3316,849455943893090304,971573553240788992
3317,2330683909,999421012704821248
3318,16447263,114738211
3319,3312839701,900345837624205316
3320,960488737061900289,948975169686720513
3321,447626422,999421012704821248
3322,1147960591,140765343
3323,77475318,167477741
3324,890067882385735682,374005262
3325,4857762718,31691220
3326,45075214,996488417927147524
3327,1696190059,468593587
3328,890067882385735682,810911762140766208
3329,167328705,1022776062667718658
3330,960488737061900289,1097559442466504704
3331,849455943893090304,1090977513327681537
3332,977821928936394753,1035419505596477440
3333,3312839701,959857585582198784
3334,1084346309769756672,1050223706440720384
3335,103739847,22613114
3336,39927901,2299779399
3337,2752544727,1081985360375279617
3338,2647091335,1345361060
3339,606435540,329668265
3340,849455943893090304,1067833747108556800
3341,3312839701,694249226822250496
3342,2373182250,943106602495651840
3343,103739847,519318737
3344,579996263,1396978813
3345,3312839701,4205803214
3346,1681085179,931513643073642496
3347,703065036701376513,918667221391388672
3348,260156141,990185512798433280
3349,2752544727,1061286628356952064
3350,52119862,56059316
3351,1681085179,323231624
3352,1681085179,1366646221
3353,849455943893090304,941574055202775040
3354,977821928936394753,994079557455138818
3355,1052532749851013126,1081517254926159872
3356,740684335599263744,760009440477192192
3357,890656879,167477741
3358,2373182250,823837732195667968
3359,1681085179,448544576
3360,447626422,706037372123750400
3361,45075214,116214466
3362,1024354495172632578,135312078
3363,1096452712760295426,1059477533211664385
3364,2166035546,1014415958394458113
3365,1681085179,412912426
3366,45075214,1003577139499819015
3367,951825576771203072,1014415958394458113
3368,17710740,938633560495349760
3369,890067882385735682,1017382452296388608
3370,849455943893090304,492152821
3371,2647091335,1715837839
3372,891234353874739201,187997617
3373,53313935,812343640735498240
3374,45075214,1222878342
3375,896763929338269696,2841044030
3376,103739847,106026462
3377,2396063839,3593608585
3378,103739847,15642821
3379,849455943893090304,2884891316
3380,2373182250,1038702683841015808
3381,74968418,820084989433757697
3382,2373182250,2244677842
3383,16447263,4920248730
3384,74968418,820084989433757697
3385,133685250,113339503
3386,2647091335,3101079316
3387,1681085179,4069686312
3388,2166035546,890941197451235329
3389,53313935,2389823918
3390,849455943893090304,458501320
3391,2647091335,432988835
3392,977821928936394753,1017382452296388608
3393,890067882385735682,1038852004242751497
3394,849455943893090304,1090657294235459584
3395,849455943893090304,294099905
3396,39927901,759672096
3397,2373182250,1150759399
3398,2373182250,162784593
3399,46957051,45151571
3400,45075214,1038852004242751497
3401,97806604,393999305
3402,2373182250,176338867
3403,17537467,770332855121563648
3404,52119862,833706773227958272
3405,703065036701376513,2545515498
3406,285523453,905471989665513475
3407,849455943893090304,4346490554
3408,65609330,1334601709
3409,1087654497877479424,824610958500827136
3410,45075214,1003577139499819015
3411,1696190059,1099201714668765184
3412,3046490198,2998619725
3413,849455943893090304,1351499725
3414,703065036701376513,1020328601852481536
3415,849455943893090304,2871042290
3416,849455943893090304,920248885057961985
3417,849455943893090304,893521606382768128
3418,2373182250,2460606390
3419,17537467,21526892
3420,703065036701376513,4423119972
3421,45075214,3593608585
3422,103739847,1870980140
3423,2166035546,990557953005670401
3424,2752544727,876763653730480129
3425,703065036701376513,2364050438
3426,1020237020000542720,1000776959369019398
3427,79817098,1088464536376627200
3428,45075214,450328799
3429,52119862,158295414
3430,103739847,729996134056333312
3431,447626422,939527501490958336
3432,1082231035239133184,241058923
3433,45075214,3593608585
3434,1696190059,915310778152079368
3435,1681085179,1031425519554686976
3436,1681085179,448611998
3437,849455943893090304,2663277066
3438,97806604,3179261324
3439,260211435,2497340787
3440,1020237020000542720,129465403
3441,420649182,575205332
3442,2647091335,47407311
3443,1020237020000542720,966921837945929729
3444,77475318,801395325718118400
3445,45075214,1096729975871471616
3446,2373182250,871680788542181376
3447,1052532749851013126,2534884286
3448,752531297164230656,2390908640
3449,703065036701376513,976187227
3450,260156141,2827192442
3451,1696190059,1468803835
3452,127134715,1574621785
3453,1020237020000542720,966921837945929729
3454,1020237020000542720,1468803835
3455,703065036701376513,1014415958394458113
3456,420649182,983087169966354437
3457,3046490198,2497340787
3458,420649182,62211890
3459,260156141,3097276489
3460,703065036701376513,698203600506351617
3461,752531297164230656,2578308889
3462,1681085179,709396066249080832
3463,45075214,594896377
3464,832883405889142785,898726685796962304
3465,2893366337,999601932921655296
3466,703065036701376513,990557953005670401
3467,1020237020000542720,3322551757
3468,2752544727,2352905324
3469,826708523249704960,908055256919048192
3470,2647091335,39117255
3471,45075214,3010025798
3472,39927901,1271888976
3473,1027409164329340928,4711992552
3474,1053334186629754881,901063728925487104
3475,890067882385735682,2352905324
3476,2574072036,2223044636
3477,97806604,3841622715
3478,858946279082139649,1043529260248383488
3479,960488737061900289,1076400686512984064
3480,1681085179,990185512798433280
3481,39927901,1222878342
3482,890067882385735682,1081786413757157376
3483,17537467,2915584969
3484,1681085179,173503485
3485,951825576771203072,918667221391388672
3486,45075214,3593608585
3487,3163095863,1079161676614709248
3488,103739847,811244048514252801
3489,16447263,852165381695442945
3490,45075214,3191909900
3491,16447263,1038702683841015808
3492,1020237020000542720,780047067934760960
3493,45075214,729755894058237952
3494,1052532749851013126,370615515
3495,703065036701376513,807166777767534592
3496,39927901,2805434941
3497,45075214,3281014128
3498,703065036701376513,864666624862953472
3499,103739847,830490314368364544
3500,103739847,1071463936422162432
3501,45075214,252430656
3502,579996263,633668706
3503,1039866880406827009,965182889112485889
3504,858946279082139649,1093096494217932800
3505,703065036701376513,286596976
3506,1681085179,108272304
3507,858946279082139649,1090288859781332992
3508,977821928936394753,1400541602
3509,45075214,1522001210
3510,43855487,2377384326
3511,1681085179,54476164
3512,2373182250,2900628079
3513,2647091335,713403706562097152
3514,977821928936394753,1081985360375279617
3515,1039866880406827009,1039866880406827009
3516,19060867,1923586862
3517,703065036701376513,1006579115154137094
3518,1681085179,2864844332
3519,703065036701376513,263293977
3520,111667628,769273535994953729
3521,1052532749851013126,715407243114520576
3522,45075214,980841296721055746
3523,1039866880406827009,965182889112485889
3524,45075214,816207191661309952
3525,2647091335,1081158941785116672
3526,45075214,2908242997
3527,2166035546,715407243114520576
3528,795614336672796672,2307822581
3529,103739847,1038222066246475776
3530,1681085179,3257488070
3531,53313935,1091660599056949248
3532,2373182250,850243071736397825
3533,74968418,292751868
3534,45075214,1417479968
3535,2373182250,905445769276035076
3536,977821928936394753,811476716707344384
3537,703065036701376513,919142717288013824
3538,420649182,2798028649
3539,703065036701376513,3148409904
3540,111667628,1037659853118816256
3541,2647091335,2696309778
3542,1082231035239133184,1068907162884165632
3543,96306802,1011232341857980416
3544,4614223707,2759671296
3545,101430084,98578985
3546,1681085179,714172245225005056
3547,2396063839,468593587
3548,133685250,1975640450
3549,1681085179,1015671727
3550,703065036701376513,3623702532
3551,45075214,326909754
3552,703065036701376513,1141775318
3553,77475318,2563490095
3554,45075214,3336051138
3555,420649182,943068600
3556,703065036701376513,775348882104578053
3557,45075214,877863663683620865
3558,369528920,843833459147751425
3559,111667628,1011648691545915392
3560,703065036701376513,950659073904541696
3561,1027409164329340928,4389832277
3562,1027409164329340928,1064705882381058049
3563,977821928936394753,744838971616825344
3564,2647091335,931139035040432128
3565,52119862,1525187353
3566,1052532749851013126,799772865407041536
3567,39927901,802774510260862976
3568,703065036701376513,137671798
3569,703065036701376513,1017714423790817280
3570,977821928936394753,395278490
3571,45075214,45075214
3572,1082231035239133184,2435374410
3573,890067882385735682,986079856856305664
3574,1096452712760295426,705405432312033280
3575,45075214,1004803070134554624
3576,1681085179,1000635149896187904
3577,420649182,2468809285
3578,39927901,224075018
3579,1027409164329340928,1084849453234835457
3580,752531297164230656,940164477307064320
3581,896763929338269696,33627219
3582,3150940290,127146354
3583,517718419,2771886951
3584,53313935,1354569109
3585,703065036701376513,829734420995260419
3586,890067882385735682,1063697073739112453
3587,1031531511093198855,1031531511093198855
3588,960488737061900289,790112860844204032
3589,77475318,939487469820669952
3590,703065036701376513,2958032258
3591,82640602,82640602
3592,703065036701376513,4906385042
3593,1681085179,755379549127503873
3594,39927901,368461575
3595,1681085179,1595824910
3596,45075214,1039862386889564167
3597,1052532749851013126,1057051899340308481
3598,133685250,880095337347555328
3599,703065036701376513,1056437106623631360
3600,703065036701376513,3292139113
3601,752531297164230656,379872065
3602,703065036701376513,1094029023708106753
3603,703065036701376513,2179979548
3604,703065036701376513,1597583593
3605,891234353874739201,996042052294062080
3606,703065036701376513,867964517774270464
3607,703065036701376513,1525187353
3608,703065036701376513,788941911813922816
3609,703065036701376513,734817990
3610,703065036701376513,1075404202958938113
3611,703065036701376513,1464175106
3612,703065036701376513,1216043864
3613,703065036701376513,1215076856
3614,97806604,3170975982
3615,703065036701376513,4209702433
3616,369528920,814652508
3617,703065036701376513,752093489089875968
3618,2647091335,83782757
3619,703065036701376513,4831889115
3620,703065036701376513,2479469234
3621,703065036701376513,1077761864623316992
3622,703065036701376513,236830995
3623,703065036701376513,3007498243
3624,703065036701376513,770582351894110209
3625,703065036701376513,754291101981220864
3626,703065036701376513,995215012246384642
3627,703065036701376513,907228870088196098
3628,752531297164230656,2511424604
3629,703065036701376513,958269869824159744
3630,2373182250,988638097456926720
3631,819440866804830209,981529375479861248
3632,703065036701376513,4201557736
3633,703065036701376513,114978436
3634,703065036701376513,810413649512792065
3635,703065036701376513,859324066624405504
3636,703065036701376513,1121624982
3637,752531297164230656,2210273923
3638,170593896,429044487
3639,2373182250,842935918453514240
3640,2330683909,2343861577
3641,2647091335,18545323
3642,977821928936394753,2375157024
3643,39927901,981130287567507456
3644,1052532749851013126,451804297
3645,1681085179,46916580
3646,45075214,45075214
3647,1082231035239133184,332156005
3648,133685250,798912416344117248
3649,2373182250,2317421204
3650,420649182,757044754458800128
3651,2396063839,945743454096764929
3652,1681085179,789538939
3653,924937062758932480,790112860844204032
3654,103739847,782008236
3655,53313935,838735380593586176
3656,703065036701376513,764733216926339072
3657,1147960591,843833459147751425
3658,1681085179,1008296352399446016
3659,1052532749851013126,1011232341857980416
3660,97806604,126350366
3661,45075214,915417997304647680
3662,829236859452678144,744409511792885760
3663,1053334186629754881,901063728925487104
3664,1681085179,885435875743588353
3665,1096452712760295426,2252358346
3666,1293960187,2853247105
3667,2330683909,1087220141392158720
3668,2231471756,1092020430481707011
3669,960488737061900289,873589798451204097
3670,960488737061900289,979705962398351361
3671,703065036701376513,835409421794754560
3672,39927901,1086283982629687296
3673,517718419,241183550
3674,829236859452678144,764733216926339072
3675,103739847,876846367418732544
3676,2166035546,948190241403187201
3677,1681085179,2251561981
3678,2752544727,1614937044
3679,65609330,974035241361903616
3680,1066009568487120898,1005770840
3681,2330683909,101353745
3682,1681085179,721388950300942338
3683,2695009326,1693667034
3684,890067882385735682,725579347684409344
3685,2373182250,945846436586962946
3686,1681085179,74972699
3687,2330683909,228180034
3688,960488737061900289,1076400686512984064
3689,703065036701376513,4546750272
3690,43855487,2560593540
3691,1027409164329340928,1052960733833715713
3692,1027409164329340928,948894441921638401
3693,53313935,873145979909922816
3694,773852876728832002,474781626
3695,45075214,1434833857
3696,960488737061900289,3285118958
3697,45075214,2772559068
3698,1147960591,1673394092
3699,39927901,48338791
3700,1027409164329340928,1096485489673003008
3701,14733819,740149397741129729
3702,447626422,1085477122171260928
3703,45075214,368461575
3704,2647091335,950930939089047553
3705,1027409164329340928,1095695212997820416
3706,103739847,1029762556187930624
3707,39927901,1557800466
3708,977821928936394753,281038204
3709,2166035546,988824387473178625
3710,1027409164329340928,924308591040798721
3711,715782048988979200,1087756257870663680
3712,1147960591,952184368302211074
3713,1027409164329340928,936152283578060800
3714,1027409164329340928,1096656245300256768
3715,1027409164329340928,1055086974686584838
3716,977821928936394753,3016763619
3717,74968418,119014052
3718,890067882385735682,1080715767560101888
3719,951825576771203072,988824387473178625
3720,16447263,2889597709
3721,1027409164329340928,1068189211117973504
3722,240167371,1090171677412130816
3723,896763929338269696,69827875
3724,103739847,4751945433
3725,1147960591,47273646
3726,97806604,2778125785
3727,795614336672796672,842606463121993728
3728,977821928936394753,1023655942519513088
3729,77475318,1003697563
3730,97806604,1091630904873832448
3731,192547775,2161793677
3732,45075214,3244951260
3733,977821928936394753,1085545079446614018
3734,1027409164329340928,2420004492
3735,1051083179233177602,1047778866394066951
3736,1147960591,961272032443883520
3737,2231471756,1093493880572407808
3738,1066009568487120898,442919159
3739,951825576771203072,964445690779725824
3740,891234353874739201,187997617
3741,1096452712760295426,1016754832710012930
3742,45075214,214192605
3743,890067882385735682,2910136206
3744,77475318,205189321
3745,2166035546,807858812287942656
3746,1027409164329340928,1096661291790360576
3747,890067882385735682,820430971262664705
3748,784564429480484865,1003541522
3749,723470409509695489,131446387
3750,103739847,2286731521
3751,1096452712760295426,1016754832710012930
3752,1066009568487120898,3577877838
3753,2647091335,18636729
3754,1096452712760295426,1016754832710012930
3755,1027409164329340928,1099025651674144768
3756,1096452712760295426,1016754832710012930
3757,16447263,211217080
3758,1096452712760295426,1016754832710012930
3759,2752544727,2910136206
3760,1096452712760295426,1016754832710012930
3761,2609626243,802179378985766912
3762,1096710570399711232,1623291103
3763,103739847,102076252
3764,1096452712760295426,1016754832710012930
3765,103739847,1006351270070763520
3766,890067882385735682,819342281991999490
3767,1027409164329340928,1097884112671502336
3768,77475318,3482756180
3769,65609330,1071055736891789314
3770,2373182250,4118709323
3771,795335987354185728,707532617373995008
3772,45075214,2797937021
3773,45075214,1219171554
3774,45075214,1011055087685439488
3775,842412851654402049,2662436305
3776,103739847,499687923
3777,43855487,106659204
3778,890067882385735682,709284397682401280
3779,890067882385735682,1061286628356952064
3780,39927901,999109002
3781,39927901,1091776423512154112
3782,97806604,723150812038455296
3783,975759378,453037966
3784,723470409509695489,817319852801163264
3785,896763929338269696,712220940
3786,723470409509695489,743856174173388800
3787,1027409164329340928,1874247990
3788,2373182250,2849038370
3789,39927901,557985059
3790,45075214,270842044
3791,951825576771203072,3623702532
3792,53313935,280247114
3793,890067882385735682,1313281766
3794,53313935,83800302
3795,103739847,82556709
3796,1082231035239133184,863258909796032512
3797,1027409164329340928,1030861182490501120
3798,39927901,893881635824906240
3799,65609330,630877847
3800,606435540,363603003
3801,1082231035239133184,750313656525549568
3802,103739847,1076889617402458117
3803,2373182250,287179842
3804,715782048988979200,1098562133573451776
3805,1066009568487120898,932314461637107714
3806,2752544727,1092802779259772929
3807,62762183,41407161
3808,39927901,1219171554
3809,97806604,3593608585
3810,951825576771203072,1525187353
3811,2647091335,1086863521206292480
3812,2752544727,1400541602
3813,1027409164329340928,1066289611725553664
3814,97806604,492177596
3815,1027409164329340928,773852876728832002
3816,890067882385735682,921376705377374208
3817,110127896,714335606390661121
3818,45075214,214192605
3819,16447263,3236838792
3820,39927901,2894546098
3821,45075214,1045720705369812992
3822,39927901,1098194278059261959
3823,103739847,428429250
3824,890067882385735682,573980269
3825,996728769296683008,984036175399849985
3826,154103630,336344780
3827,784564429480484865,93242020
3828,2231471756,941278759235268608
3829,1027409164329340928,1052973832112357377
3830,103739847,1066668208151805953
3831,1020237020000542720,2448953779
3832,39927901,748952680756895745
3833,16447263,976075839346479104
3834,951825576771203072,2908845252
3835,103739847,2578308889
3836,103739847,96295135
3837,45075214,40569347
3838,2396063839,2883877316
3839,39927901,711047496
3840,39927901,466363527
3841,103739847,107079035
3842,62349548,630562613
3843,39927901,898431156219072512
3844,53313935,3025754858
3845,103739847,49582983
3846,3128297156,3128297156
3847,1027409164329340928,3311648874
3848,37034483,2355634093
3849,1078005873409228801,1053985679607132160
3850,1147960591,749973908036653056
3851,1027409164329340928,713778461509230596
3852,103739847,339577364
3853,2166035546,708294604311822336
3854,2647091335,930153552634359808
3855,2396063839,854273041534255105
3856,890067882385735682,1400541602
3857,39927901,257019700
3858,1066009568487120898,1087247418452819968
3859,1696190059,306632580
3860,2166035546,944055737273085952
3861,103739847,290026326
3862,2752544727,1055095125544701952
3863,2893366337,2364528589
3864,74968418,2413993752
3865,1020237020000542720,859109934226710529
3866,2166035546,936546906033065984
3867,1066009568487120898,1006026661475835904
3868,2647091335,371357147
3869,94769042,94769042
3870,53313935,53313935
3871,45075214,1045720705369812992
3872,101430084,1097739451684528128
3873,94769042,94769042
3874,951825576771203072,843715399199997953
3875,101430084,2851974059
3876,951051658049368069,1612905462
3877,39927901,2380522538
3878,951825576771203072,4387939992
3879,1096710570399711232,982329492407488512
3880,248069589,3511853616
3881,1020237020000542720,870334211709956097
3882,1020237020000542720,870334211709956097
3883,101430084,160497471
3884,2752544727,977782781639094272
3885,1066009568487120898,1003733129490829314
3886,45075214,3285118958
3887,53313935,831140844417728519
3888,140606048,140606048
3889,1082231035239133184,1086452672293568513
3890,2752544727,1064760104585699329
3891,45075214,1045720705369812992
3892,45075214,1045720705369812992
3893,977821928936394753,890892005072674816
3894,16447263,3304008672
3895,896763929338269696,854835222701002761
3896,951825576771203072,4201557736
3897,16447263,1001646463372292096
3898,977821928936394753,995179141744996352
3899,890067882385735682,1023320997292847104
3900,951825576771203072,1000789857478721536
3901,1147960591,2905195381
3902,2166035546,954222445191311360
3903,2166035546,4369987161
3904,1020237020000542720,845037695495786496
3905,77475318,905040485575622656
3906,103739847,942381583327117314
3907,2752544727,3016567540
3908,951825576771203072,954222445191311360
3909,45075214,2797937021
3910,2752544727,986989058743205888
3911,890067882385735682,4665455139
3912,154103630,712441770
3913,1082231035239133184,286596976
3914,1147960591,242669366
3915,77475318,936444958164373505
3916,1147960591,234271906
3917,133685250,752568744841318400
3918,740684335599263744,464502699
3919,1147960591,796262867695636480
3920,429601885,2449432740
3921,890067882385735682,1070316369722441728
3922,977821928936394753,1035552988100743168
3923,1050835498833457152,1035552988100743168
3924,1147960591,936444958164373505
3925,54829720,1053369548
3926,354480621,608120779
3927,402576793,402576793
3928,851123622341160960,1036884225356705792
3929,77475318,1202504034
3930,125972956,997486126704353280
3931,791173286507978753,46078159
3932,2373182250,173503485
3933,890067882385735682,1586883985
3934,2184256248,849911422184284160
3935,943888065432604678,3285118958
3936,16447263,17732629
3937,2647091335,1074115014116556800
3938,951825576771203072,758366259272527872
3939,399988209,24862764
3940,1063728087551156224,1064068902043308032
3941,890067882385735682,1183629367
3942,1082231035239133184,1074144832967331840
3943,2647091335,1894239990
3944,74968418,776613061
3945,977821928936394753,1064096656981991424
3946,715782048988979200,1059076671918272513
3947,1020237020000542720,1351360772
